CustomerID,Recency,Frequency,Monetary
14077.0,41,5,499.41999999999996
14830.0,53,1,197.13
16461.0,178,1,151.42
18198.0,4,17,5425.56
15729.0,213,1,85.0
16449.0,198,2,707.69
12738.0,372,1,155.35
17191.0,28,7,2095.13
14015.0,53,1,917.34
17739.0,12,7,2791.35
15330.0,32,2,714.96
15704.0,140,4,2293.62
14903.0,21,5,2810.63
17350.0,8,4,1286.07
16582.0,113,1,313.62
16477.0,64,7,2494.46
14782.0,320,1,200.10000000000002
17164.0,33,7,2467.35
13225.0,3,7,6463.84
16387.0,323,1,94.36
16887.0,35,1,194.88
14497.0,309,1,475.37
12792.0,257,1,400.53999999999996
16770.0,58,5,770.1
18191.0,262,1,207.79999999999998
15786.0,46,3,4932.2
15218.0,11,11,5756.89
15460.0,354,1,216.76
13508.0,244,1,110.97
13650.0,17,6,1836.34
12916.0,139,4,3006.15
13563.0,84,2,777.53
13814.0,92,2,1579.12
13523.0,33,5,3964.88
16450.0,150,1,311.92
17045.0,113,3,339.44
16566.0,15,5,614.66
13193.0,61,1,117.88
18143.0,117,2,1000.16
13000.0,107,3,534.85
13703.0,318,1,99.5
14829.0,29,4,697.55
18104.0,37,1,754.64
12936.0,17,4,1063.9
12659.0,30,1,91.68
15606.0,61,9,2920.16
18110.0,20,1,236.3
12891.0,186,3,331.0
17022.0,31,1,71.0
17014.0,8,3,586.33
16427.0,263,2,241.06
15184.0,29,2,406.76
16323.0,196,1,207.50000000000003
14720.0,6,3,663.81
16957.0,239,2,416.64
16905.0,5,7,3102.43
18082.0,26,1,703.37
15051.0,23,3,1391.61
16542.0,54,1,119.62
13544.0,40,2,291.41
14988.0,212,1,334.54
17553.0,130,1,1487.6
13869.0,123,4,3104.95
12828.0,3,6,1018.71
15877.0,2,2,493.28
12965.0,89,1,771.91
15286.0,50,1,240.55
16227.0,225,1,314.22
17988.0,12,7,201.12
16216.0,267,1,914.9300000000001
15958.0,74,1,104.35
13372.0,90,1,378.64
15895.0,150,1,179.17
17026.0,185,2,154.82999999999998
13960.0,21,2,230.22
13539.0,86,3,631.34
17941.0,131,1,304.56
13917.0,50,2,272.04
16221.0,37,3,864.86
14964.0,247,1,206.21
14407.0,107,6,2157.73
13880.0,21,13,3219.77
17613.0,23,14,4559.150000000001
14491.0,175,2,340.93
17744.0,4,6,2322.4
16438.0,6,5,798.35
17885.0,12,1,190.19
13992.0,30,1,76.8
15433.0,214,2,533.3
14916.0,71,4,1268.98
16574.0,71,1,451.44
15261.0,135,1,254.82
13098.0,1,28,28882.44
12739.0,78,2,1013.04
12521.0,143,1,599.68
14121.0,4,4,2780.15
16065.0,365,1,372.09
13588.0,16,9,2478.95
16545.0,165,1,339.3
12720.0,3,25,5781.73
15623.0,141,1,301.03
13026.0,1,5,975.36
16510.0,372,1,248.1
14542.0,186,1,103.25
15384.0,170,2,642.41
17896.0,23,1,256.32
13421.0,40,2,1851.08
17480.0,78,1,511.82
15820.0,320,1,206.98
12707.0,292,1,603.42
13806.0,64,1,256.38
16133.0,4,33,14589.04
16730.0,52,3,743.11
12399.0,119,4,1108.65
13708.0,271,1,296.88
16686.0,47,7,3062.83
13579.0,15,2,467.04
14705.0,199,1,179.0
14978.0,72,5,1931.42
13447.0,23,3,1129.14
17962.0,142,1,102.83
16666.0,19,1,118.98
16658.0,368,1,123.24
15267.0,22,5,1717.36
17654.0,277,1,117.55
14465.0,247,3,1058.6200000000001
13118.0,20,5,1197.81
13307.0,120,1,15.0
13657.0,11,2,382.14
13414.0,134,3,1390.5
13384.0,31,7,4151.93
13534.0,2,25,5870.08
17934.0,52,2,704.25
15974.0,39,7,3442.15
13106.0,133,1,76.5
13971.0,19,8,2758.26
13319.0,5,26,10845.550000000001
14710.0,14,4,606.13
15074.0,105,1,748.87
17329.0,14,2,523.11
16444.0,46,4,654.67
14437.0,366,1,63.0
15937.0,64,1,145.35
16656.0,22,15,8625.8
15739.0,66,1,449.12
17218.0,4,10,1960.72
16479.0,10,2,300.83
12545.0,75,2,1000.39
13988.0,20,6,4147.96
14594.0,7,2,379.83
12643.0,128,6,3344.64
12823.0,75,5,1759.5
15376.0,40,3,1233.3600000000001
17037.0,88,1,1267.32
17589.0,60,4,2404.17
14929.0,32,1,223.88
18222.0,93,1,443.0
12726.0,28,7,2609.1
13519.0,78,1,122.75
15405.0,189,1,349.1
14236.0,81,2,490.86
16602.0,36,1,528.08
17079.0,78,1,118.80000000000001
13049.0,64,2,656.6800000000001
13267.0,3,19,4521.49
13318.0,1,3,640.76
17590.0,2,3,1479.22
16863.0,31,2,502.8
14569.0,1,1,227.39
13492.0,136,3,1269.84
16367.0,37,2,804.49
16198.0,75,1,400.68100000000004
15421.0,59,4,950.36
15149.0,134,1,520.8000000000001
16230.0,190,2,542.03
15258.0,169,2,623.16
12377.0,315,2,1628.12
17514.0,128,1,208.65
13686.0,183,1,72.0
17231.0,12,10,3174.32
13745.0,162,1,300.04
14276.0,99,3,1119.74
16902.0,116,1,1706.88
14795.0,166,1,131.45000000000002
13932.0,295,1,307.4
17505.0,162,2,1145.84
12968.0,112,1,135.95
14499.0,26,3,815.32
14300.0,19,1,43.2
13719.0,15,5,1041.68
15054.0,12,2,302.1
14893.0,10,2,1237.8500000000001
16345.0,44,1,575.41
16614.0,183,1,506.19
15036.0,72,3,465.55
15030.0,72,2,518.28
14470.0,12,2,461.19
14621.0,1,5,1788.3600000000001
13350.0,16,2,979.12
16083.0,101,2,1317.62
17968.0,374,1,277.35
13558.0,6,4,605.06
15970.0,304,1,314.1
18237.0,3,5,987.1
18190.0,192,2,284.46000000000004
13484.0,241,1,313.8
14681.0,71,3,498.95
18116.0,68,8,1418.03
17313.0,31,1,2328.84
14174.0,33,1,134.46
14093.0,12,1,442.85
17647.0,65,1,133.06
13210.0,94,1,353.48
12872.0,327,2,599.97
17540.0,25,2,578.9
12540.0,20,17,13400.24
13812.0,42,3,539.0
16370.0,82,4,1320.56
15709.0,284,1,133.25
14039.0,33,1,152.2
17382.0,65,1,65.4
16817.0,3,9,1604.75
17204.0,175,4,1564.56
17324.0,18,4,990.23
15512.0,156,2,121.0
14336.0,17,4,1614.91
16175.0,94,4,1037.59
15449.0,26,3,974.52
17612.0,53,6,2048.45
14415.0,1,13,5900.28
16612.0,33,4,1187.66
16789.0,8,1,80.8
12703.0,71,1,283.55
17723.0,127,6,3276.4000000000005
13822.0,6,2,632.0
17731.0,79,4,1240.11
17904.0,21,1,191.67
12584.0,4,9,2338.15
16919.0,156,11,2596.45
12762.0,8,2,1898.52
18043.0,25,3,559.51
15204.0,357,1,316.58
16634.0,223,2,217.9
15526.0,33,2,148.44
16823.0,227,1,358.38
14251.0,2,5,2879.7000000000003
16275.0,197,1,559.87
13621.0,117,1,213.85
12576.0,36,5,1315.83
18213.0,237,1,232.48000000000002
16092.0,115,3,817.86
17937.0,9,7,4301.22
17442.0,37,6,2248.56
16500.0,5,6,400.86
17640.0,87,1,621.66
17229.0,96,2,318.76
15165.0,373,1,487.75
15948.0,8,2,955.24
15973.0,367,1,307.82000000000005
17466.0,10,2,763.28
14386.0,297,1,142.4
16222.0,318,1,846.72
17747.0,113,1,71.4
16532.0,18,3,6748.8
17673.0,2,6,1629.12
16557.0,24,2,281.85
17075.0,18,4,834.12
12690.0,206,1,389.01
16515.0,52,5,1627.13
16287.0,170,1,142.5
17643.0,373,1,101.55
12816.0,96,2,572.2
15870.0,33,1,354.09000000000003
13503.0,71,1,216.85
15719.0,33,13,5045.61
14262.0,8,8,2618.23
13712.0,247,1,228.84
13555.0,74,4,4149.28
14712.0,29,3,917.07
15447.0,331,1,155.17
16156.0,9,9,3122.04
17864.0,13,3,597.5
13672.0,301,2,186.39000000000001
12778.0,20,6,822.23
17339.0,94,2,243.36
12509.0,284,1,176.5
14761.0,59,2,255.9
17403.0,36,1,281.62
14062.0,10,12,10464.85
17458.0,15,1,316.5
17978.0,365,1,300.91999999999996
17663.0,26,7,1802.91
16478.0,25,3,331.0
17250.0,4,2,384.52
18041.0,12,21,4183.39
14489.0,207,1,463.38
15361.0,362,1,418.92
13611.0,89,3,1171.8
17462.0,60,2,675.69
13173.0,4,2,353.65
17618.0,6,3,971.58
14288.0,213,1,426.6
14348.0,260,1,409.57
13832.0,19,1,52.199999999999996
16921.0,61,1,169.79
15466.0,85,1,334.53
12759.0,52,3,1531.44
17070.0,114,1,312.14
13570.0,243,1,239.49
14038.0,78,3,1560.38
16904.0,4,16,3754.27
14960.0,8,2,221.27
14699.0,214,1,109.13000000000001
13700.0,26,10,2265.12
16583.0,374,1,233.45
13603.0,26,1,164.34
18241.0,10,17,2073.09
16669.0,24,3,1374.8700000000001
14128.0,61,2,637.5
13292.0,39,2,578.9399999999999
16762.0,20,3,1501.38
13255.0,9,2,399.51
17367.0,238,1,168.4
18139.0,18,6,8438.34
13029.0,31,3,1247.5
14004.0,43,7,4582.64
14273.0,51,4,559.97
14549.0,311,1,289.24
13108.0,373,1,350.06
14948.0,23,6,1101.97
14755.0,10,11,5010.28
18129.0,243,1,112.55000000000001
16516.0,30,1,101.69999999999999
17235.0,25,2,550.06
14551.0,18,2,186.23
12756.0,87,1,112.07999999999998
17414.0,44,2,778.0
18027.0,99,1,115.31
17223.0,310,2,426.79
17263.0,208,1,63.440000000000005
15288.0,43,5,2306.52
15651.0,37,3,646.3
13103.0,40,1,243.94
16094.0,12,4,1078.23
14636.0,36,2,609.85
14696.0,4,7,2078.95
13695.0,31,15,2504.13
14562.0,4,18,5074.77
16916.0,24,2,576.26
14148.0,234,1,157.2
15683.0,117,1,193.75
17321.0,8,2,700.86
17416.0,30,7,6893.42
14924.0,246,1,310.05
13575.0,23,5,732.0699999999999
17410.0,16,5,1214.72
13368.0,257,2,623.4
13533.0,183,3,270.79
12763.0,138,2,494.08
15236.0,299,1,321.05
17255.0,41,2,298.41
17420.0,50,3,598.83
13632.0,25,5,2121.27
17492.0,248,1,374.57
13950.0,11,4,745.06
17770.0,199,5,1143.27
14658.0,5,2,247.15
13092.0,71,5,477.83
16318.0,35,1,328.15
15160.0,357,1,158.16
17237.0,11,2,314.69
16737.0,53,1,417.59999999999997
15016.0,173,1,170.04
14163.0,87,4,2445.91
15044.0,19,17,7700.2300000000005
18065.0,6,14,2392.83
12949.0,31,8,4167.22
17455.0,204,1,131.7
17987.0,185,1,198.57
15075.0,78,1,773.03
13295.0,360,1,201.20000000000002
16076.0,3,10,2234.73
13898.0,326,1,155.93
16049.0,40,3,1111.79
16097.0,240,1,185.04999999999998
12418.0,113,1,668.58
14601.0,11,1,213.96
13121.0,269,1,283.73
15346.0,333,1,252.42000000000002
15836.0,50,1,137.37
17297.0,17,1,131.78
12397.0,36,2,2409.9
15178.0,260,1,40.5
16554.0,42,3,837.1
15006.0,51,1,502.09
16509.0,297,1,363.7
12827.0,6,3,430.15000000000003
16191.0,3,13,5180.52
12662.0,1,11,3849.78
18094.0,82,7,3017.3
16906.0,82,4,579.77
13200.0,19,4,870.09
13798.0,1,57,37153.85
15518.0,64,8,1942.45
16889.0,195,3,1578.67
16850.0,334,1,332.41
14589.0,372,1,39.75
17160.0,31,6,3518.03
16212.0,19,2,690.34
16641.0,106,1,231.10000000000002
14257.0,64,5,3099.7200000000003
16116.0,212,1,612.78
17892.0,56,3,244.1
17050.0,96,6,3228.84
17720.0,26,4,1195.94
16621.0,52,4,813.48
13279.0,78,1,137.75
13643.0,31,3,519.44
12604.0,79,2,254.18
13759.0,33,2,659.4100000000001
17267.0,127,2,317.62
15708.0,41,7,3364.2400000000002
16593.0,51,3,330.03
12764.0,317,1,1693.88
14732.0,8,8,2702.4900000000002
13451.0,26,5,2976.15
16257.0,177,1,46.95
13159.0,9,4,1437.85
16217.0,235,2,304.25
17624.0,15,2,843.48
14733.0,16,12,9585.91
14682.0,188,2,52.0
12789.0,65,1,91.85
13296.0,137,1,87.4
17564.0,24,3,454.01
18053.0,71,1,300.02
16684.0,4,28,66653.56
12871.0,84,2,380.64
14463.0,98,3,529.62
14567.0,57,2,1530.3600000000001
15257.0,283,1,317.15
14045.0,109,4,1659.75
14012.0,278,1,328.8
15775.0,245,1,104.9
15428.0,15,1,93.78
13889.0,93,1,416.90000000000003
16187.0,32,15,6911.4400000000005
16320.0,172,2,1038.46
18019.0,52,1,38.45
16368.0,2,2,497.43
17123.0,162,1,345.29999999999995
15491.0,95,6,3100.09
13709.0,4,13,6328.05
16344.0,158,1,101.10000000000001
12851.0,97,1,135.18
12448.0,44,1,449.45
14618.0,9,3,553.44
14770.0,232,2,876.42
17722.0,96,4,2424.04
17619.0,312,1,218.52
12997.0,22,4,1226.89
14362.0,22,1,161.2
17047.0,85,3,1100.9
12583.0,3,15,7281.38
16682.0,5,5,1028.0
13211.0,10,3,1197.42
13439.0,255,1,283.71
14159.0,20,11,4693.01
15325.0,104,1,162.29
17368.0,23,8,1912.67
14035.0,29,5,1428.02
17783.0,72,2,283.47
12729.0,114,1,453.01
16339.0,284,1,109.95
17812.0,13,4,732.16
12970.0,7,4,452.24
15749.0,235,3,44534.3
15482.0,16,12,11054.96
13208.0,59,6,1223.9
16448.0,198,1,188.89000000000001
18155.0,75,3,371.62
17836.0,47,1,110.21000000000001
17042.0,3,5,1044.3799999999999
12491.0,39,1,460.40000000000003
15604.0,52,1,216.39
16441.0,67,2,381.2
14029.0,63,2,467.66
14416.0,22,2,490.22
14657.0,18,4,848.22
17124.0,185,1,298.89
13080.0,179,1,58.08
16104.0,62,1,302.36
17097.0,2,8,954.42
14540.0,10,3,996.26
12417.0,3,9,3649.1
14346.0,121,2,1021.58
13538.0,43,7,1280.85
15787.0,26,3,948.05
17481.0,4,4,1255.59
16188.0,45,4,981.86
17259.0,148,2,603.37
16956.0,18,1,308.74
16763.0,199,1,611.85
13395.0,185,1,307.72
13276.0,64,2,590.9300000000001
13682.0,187,1,59.5
17242.0,108,2,1135.04
13561.0,216,1,141.85999999999999
15543.0,288,1,127.86
15381.0,214,2,596.85
17375.0,199,3,400.1
17737.0,9,2,168.24
17871.0,205,1,155.9
17991.0,225,2,93.35
16595.0,61,1,360.16
16186.0,23,12,4006.94
12567.0,23,10,9401.28
13761.0,50,2,1070.65
16418.0,45,3,675.27
14078.0,102,6,1049.37
15841.0,73,4,1224.06
14217.0,2,17,2004.98
12592.0,92,2,437.6
16947.0,236,1,406.48
15219.0,176,1,305.75
12680.0,1,4,862.81
14341.0,45,8,2182.28
13517.0,60,3,2128.42
15225.0,234,1,409.40000000000003
14754.0,45,2,638.05
14034.0,22,3,651.8199999999999
14907.0,3,7,3501.1
16024.0,12,1,251.24
16043.0,38,4,773.99
16380.0,61,1,1780.59
15860.0,41,8,977.21
16006.0,211,1,101.4
13860.0,1,5,1245.9
16553.0,163,12,5719.82
17507.0,262,2,605.58
17344.0,46,1,160.57
18096.0,12,3,911.15
16229.0,87,2,1010.6
12474.0,17,18,7375.79
13185.0,268,1,71.4
17397.0,22,2,696.41
18093.0,93,4,2106.52
14020.0,17,2,642.8
15658.0,190,5,1024.1000000000001
15164.0,69,3,843.05
13637.0,52,3,810.5
13344.0,68,3,2543.72
17323.0,15,7,921.07
17236.0,13,6,916.13
13564.0,144,3,1749.02
14934.0,82,2,1890.94
15754.0,51,3,458.57
15904.0,8,1,164.68
13690.0,59,1,172.25
17311.0,78,2,1384.85
15863.0,26,2,68.84
15360.0,40,1,427.93
15181.0,66,3,689.4799999999999
15713.0,143,2,356.7
14756.0,15,1,738.96
13369.0,366,1,308.28000000000003
14019.0,47,3,1421.61
14607.0,16,14,16569.5
15457.0,262,1,237.07
15350.0,373,1,115.65
14958.0,147,3,499.68
16442.0,2,3,616.79
12381.0,5,5,1845.31
12359.0,58,4,6372.58
17964.0,32,2,471.7
13028.0,23,2,661.3199999999999
15963.0,20,2,470.76
18227.0,218,1,93.75
12630.0,10,2,1270.88
12631.0,57,1,640.5
16814.0,14,21,6509.1
15602.0,8,9,1297.8700000000001
13102.0,1,24,6424.09
14443.0,54,4,1420.2
16903.0,29,1,373.24
17990.0,237,3,630.84
17176.0,202,1,306.13
13560.0,7,1,174.37
17650.0,21,1,166.08
16909.0,72,1,379.14
18130.0,15,3,1059.39
13601.0,45,2,693.32
18127.0,19,3,348.73
15314.0,199,1,327.97
17733.0,39,2,692.19
18105.0,38,1,113.48000000000002
16616.0,15,2,500.42
15206.0,10,4,420.29999999999995
12374.0,25,1,742.9300000000001
16910.0,4,8,1510.06
12719.0,5,2,644.95
17670.0,228,1,205.7
15365.0,26,7,2314.32
13615.0,319,1,417.69
17660.0,141,1,196.0
14984.0,19,2,213.27
17567.0,7,8,4331.48
12727.0,11,7,3980.7
17035.0,246,2,433.53000000000003
12502.0,96,5,3723.87
14541.0,59,8,1461.65
16546.0,291,2,787.15
14447.0,19,5,1163.23
18078.0,217,2,336.13
15139.0,240,2,178.96
15668.0,218,1,76.32000000000001
18220.0,227,1,305.28000000000003
13507.0,3,4,2479.16
16570.0,15,10,3738.4
15386.0,186,1,394.14
14356.0,80,2,701.23
16871.0,22,6,2812.34
13810.0,29,3,1499.01
14527.0,3,55,8508.82
12506.0,233,1,73.5
12749.0,4,5,4090.88
13450.0,27,6,2043.7199999999998
14852.0,58,6,2836.69
15458.0,25,1,161.64
13356.0,80,1,768.24
15429.0,27,2,397.35
14952.0,60,11,8099.49
14105.0,239,1,1266.23
15965.0,17,4,845.64
18108.0,254,1,271.0
12933.0,24,3,607.53
13314.0,2,3,775.94
14967.0,50,1,463.8
17069.0,28,9,2709.7000000000003
14060.0,5,19,6140.42
18022.0,36,1,668.11
15903.0,10,7,5126.76
16759.0,8,3,789.79
13626.0,253,1,257.23
13937.0,169,1,158.85
17126.0,152,5,1004.75
17932.0,29,3,1331.57
15844.0,46,1,130.73999999999998
16122.0,73,4,684.4200000000001
13488.0,17,13,8968.31
17659.0,17,12,2999.46
16011.0,8,16,3362.71
14794.0,3,7,1319.91
17043.0,32,4,1735.18
18205.0,36,2,517.36
17119.0,3,2,606.91
14305.0,71,3,1858.96
18262.0,140,1,149.48
15568.0,3,3,758.29
15830.0,38,1,576.0
14206.0,239,1,328.15999999999997
17535.0,280,1,164.4
16349.0,291,1,53.5
18282.0,8,2,178.05
16961.0,116,1,234.17
14000.0,211,1,635.66
17303.0,361,1,250.04
17134.0,107,2,425.0
18257.0,39,8,2337.63
14890.0,254,1,125.65
15815.0,64,5,2100.6
15855.0,137,5,712.24
16342.0,75,4,322.41
13082.0,126,9,3613.63
14878.0,13,9,1485.54
13717.0,32,6,1445.01
15111.0,29,3,1567.48
17724.0,71,3,1033.0
16688.0,1,4,1260.86
14744.0,16,7,1099.98
17166.0,39,2,206.34
17131.0,5,5,2463.17
18113.0,369,1,76.32000000000001
16517.0,277,1,162.7
14897.0,8,4,1366.38
13882.0,3,5,1191.13
16202.0,361,1,365.27
14546.0,5,5,2578.09
14517.0,33,2,330.45
17001.0,1,11,3989.57
14432.0,10,6,2255.51
16792.0,282,2,110.38000000000001
12981.0,30,2,372.21999999999997
15747.0,13,3,974.04
17469.0,16,5,1870.97
16880.0,31,7,1519.08
17238.0,3,17,3744.65
14108.0,31,2,597.91
16984.0,88,2,4481.35
14898.0,23,6,1303.52
13169.0,64,2,712.88
17746.0,240,1,110.25
14821.0,367,1,48.800000000000004
14700.0,32,3,2235.3
17330.0,23,2,363.9
17898.0,85,2,152.06
13410.0,24,5,1003.06
12597.0,19,4,3811.22
13334.0,82,3,3536.82
16134.0,22,2,618.09
12999.0,196,3,455.88
15274.0,4,2,716.57
17838.0,27,5,2779.3
16181.0,73,1,305.54
16177.0,50,1,331.95
13680.0,1,4,3722.42
16693.0,69,2,482.01
13816.0,24,2,571.6700000000001
16777.0,80,2,226.35
15423.0,38,1,43.5
14912.0,17,2,867.85
17096.0,15,4,1022.13
13033.0,357,1,190.55
13927.0,75,1,348.99
17651.0,12,10,3945.0
16354.0,63,2,395.8
13753.0,288,1,741.26
17920.0,4,17,4204.1
13808.0,6,5,1747.66
13113.0,1,24,12245.960000000001
13505.0,73,4,4393.63
17365.0,13,8,4801.56
13247.0,18,4,501.12
16009.0,22,4,992.71
13784.0,10,11,2462.79
14381.0,52,1,202.68
13642.0,216,1,354.8
16713.0,19,15,6923.13
13838.0,6,4,691.73
16341.0,25,4,1971.87
18024.0,153,2,389.78
14566.0,111,1,1432.0
13883.0,11,5,2674.48
12826.0,3,7,1474.72
12479.0,11,1,527.2
15951.0,9,2,708.22
13075.0,130,1,919.61
13722.0,132,3,2375.41
16828.0,93,2,128.5
16750.0,45,5,623.93
14424.0,18,1,322.08
13805.0,52,2,924.6
18273.0,2,3,204.0
13101.0,234,1,101.19
15981.0,25,8,3408.48
14803.0,162,3,845.55
16511.0,22,3,950.26
13662.0,86,3,897.76
15910.0,1,8,1232.18
12829.0,337,2,293.0
12840.0,144,4,2726.77
15831.0,58,3,801.76
15598.0,53,1,240.68
15561.0,12,4,800.59
13947.0,65,1,90.6
14446.0,1,4,1039.58
17811.0,4,39,7837.7300000000005
12715.0,106,1,353.86
16210.0,2,18,21086.3
14974.0,37,1,114.39
14423.0,218,1,265.2
13422.0,64,1,2626.3
16784.0,20,1,107.6
17024.0,45,3,95.85
14659.0,9,9,2529.93
14853.0,24,2,475.8
18269.0,366,1,168.6
16528.0,4,1,244.41
17252.0,117,2,353.86
15228.0,66,4,3386.71
14306.0,51,2,2093.32
15541.0,114,1,85.13000000000001
13437.0,14,7,3408.06
18015.0,4,1,120.03
15674.0,73,5,2446.6
14538.0,65,2,388.25
14158.0,40,1,507.66
15484.0,1,4,3594.31
13434.0,74,2,534.24
17232.0,3,2,421.52
13233.0,74,2,605.12
12798.0,10,3,6977.04
16482.0,16,1,220.62
16005.0,12,4,615.39
17829.0,299,1,889.24
14127.0,123,3,709.71
13398.0,192,1,457.34
13089.0,3,97,58825.83
15090.0,308,1,381.32
15610.0,52,1,112.46000000000001
17888.0,21,8,726.05
12363.0,110,2,552.0
15230.0,239,2,429.6
17911.0,9,1,366.23
13786.0,367,1,230.39999999999998
14765.0,29,3,254.11
13715.0,281,5,1079.34
13115.0,12,4,2294.78
12769.0,239,1,1143.6
13013.0,1,13,4810.9400000000005
15156.0,1,3,961.49
12913.0,5,5,2483.63
14055.0,106,1,725.6400000000001
14633.0,266,1,344.90000000000003
15444.0,9,2,1418.26
14112.0,23,7,2915.15
13919.0,59,2,384.81
17817.0,4,3,387.68
17556.0,206,1,157.9
12414.0,217,3,562.41
14368.0,320,1,155.0
12456.0,44,3,3181.04
14059.0,267,1,183.6
15555.0,12,16,4805.17
13514.0,74,1,152.20000000000002
13155.0,33,4,971.76
14052.0,20,1,225.36
13980.0,60,1,200.14
16070.0,22,2,852.15
14014.0,77,1,505.18
17460.0,94,6,622.4300000000001
13184.0,15,10,1701.29
16211.0,89,1,547.02
12922.0,161,1,405.38
15397.0,290,1,94.0
17144.0,1,2,984.57
16265.0,9,9,5447.0
13047.0,32,10,3237.54
13781.0,251,1,127.84
17376.0,71,2,203.2
14534.0,3,18,4447.05
13178.0,26,11,5725.47
15492.0,28,2,659.4599999999999
13817.0,29,2,382.98
16584.0,80,2,936.08
16611.0,186,1,129.49
17392.0,307,2,457.91
12837.0,173,1,134.1
12728.0,71,4,836.33
15888.0,81,1,168.31
14649.0,5,4,1417.29
13928.0,11,4,464.57
17960.0,171,1,73.78
14350.0,274,1,282.93
16365.0,18,9,1540.42
17301.0,21,1,197.63
16278.0,100,1,566.38
17102.0,262,1,25.5
12817.0,281,1,166.04
13050.0,15,17,5836.86
15472.0,113,1,371.56
16825.0,39,2,775.1800000000001
14238.0,326,1,146.85
12415.0,24,21,124914.53
16842.0,101,3,1264.19
16907.0,29,5,981.65
13525.0,15,2,628.78
14448.0,9,2,375.35
12821.0,214,1,92.72
17581.0,1,25,11045.04
14295.0,40,1,166.20000000000002
15406.0,31,2,510.71000000000004
15984.0,3,10,2837.67
16709.0,85,5,3029.87
13035.0,74,2,921.88
17472.0,191,3,710.29
14223.0,92,3,991.13
14875.0,108,2,1465.3200000000002
15540.0,11,1,213.3
14195.0,202,2,1012.0
17754.0,1,5,1772.26
16308.0,38,4,2560.0
12421.0,16,4,807.04
18099.0,127,1,168.31
17957.0,66,1,111.68
14573.0,180,9,1653.42
15987.0,12,7,1451.28
16968.0,4,2,439.43
17503.0,3,2,558.96
13956.0,5,5,1026.42
17449.0,2,7,2520.86
14998.0,170,2,429.87
15028.0,8,4,627.13
12539.0,22,4,5568.35
15246.0,238,2,514.15
16480.0,76,1,769.29
18066.0,75,1,318.0
17389.0,1,34,31833.68
15758.0,25,1,205.25
15532.0,25,4,1580.93
12481.0,23,10,5596.32
16378.0,247,3,362.95
15838.0,11,19,33643.08
16878.0,84,1,13.3
16429.0,106,1,284.55
17354.0,51,1,1393.06
14572.0,3,7,2832.84
14626.0,24,4,2791.27
15214.0,2,8,1661.44
15287.0,22,2,486.69
16859.0,145,2,747.81
13735.0,25,4,2885.2400000000002
17412.0,3,7,1258.06
17451.0,1,7,1721.4
12867.0,26,7,4036.82
17545.0,43,3,645.96
15579.0,69,2,348.6
16321.0,72,5,373.65000000000003
14764.0,47,1,278.3
12427.0,22,3,825.8
12700.0,8,4,4939.99
15998.0,37,5,3089.97
13090.0,9,14,8910.82
15304.0,61,8,694.4000000000001
15777.0,241,4,1047.11
17935.0,138,2,145.79
17527.0,54,4,939.37
18009.0,235,1,257.34
15255.0,67,1,890.85
12591.0,317,1,452.84999999999997
12644.0,130,1,477.91
17422.0,16,6,1979.37
17925.0,373,1,244.08
17154.0,75,1,329.34
15426.0,19,5,1447.39
14904.0,2,2,1025.44
14660.0,87,2,285.74
15079.0,213,4,895.61
15319.0,284,1,204.5
17534.0,54,1,223.36
13099.0,99,1,207.35999999999999
17078.0,36,2,378.2
17889.0,212,2,203.87
14027.0,61,1,104.82
17816.0,37,4,36.56
12815.0,148,2,1063.46
16660.0,16,4,1267.6499999999999
16885.0,15,3,471.51
16794.0,1,10,1222.71
16627.0,79,1,322.8
14666.0,24,1,195.25
15587.0,50,4,913.6800000000001
15301.0,51,12,5070.35
16533.0,19,3,1095.56
13109.0,60,2,786.54
13483.0,66,1,140.34
15167.0,321,1,163.0
13282.0,18,3,1132.14
14373.0,358,1,76.55
14930.0,109,3,2372.86
16997.0,288,3,702.0
17230.0,264,8,3638.41
15759.0,218,3,253.04
17090.0,4,7,2043.95
15232.0,113,2,612.06
12808.0,37,3,483.65000000000003
15721.0,12,1,507.08
14968.0,30,1,147.59
16232.0,44,4,990.88
16940.0,52,3,3049.88
17760.0,22,2,287.59
15570.0,7,12,4165.52
16668.0,15,6,306.71999999999997
16774.0,68,4,661.52
13133.0,274,2,109.8
12781.0,64,2,826.74
13364.0,71,1,134.95999999999998
15271.0,7,15,2507.07
17789.0,281,1,225.9
15585.0,177,1,455.3
13327.0,39,8,3627.77
15640.0,4,15,12515.66
17725.0,16,11,3439.08
12434.0,85,2,806.14
12736.0,333,1,234.0
18165.0,177,1,302.46000000000004
13670.0,75,1,349.7
13756.0,2,14,5189.52
14194.0,5,21,11349.52
13394.0,2,8,2520.02
16315.0,331,1,226.37
13027.0,114,6,6912.0
16422.0,17,51,34684.4
16432.0,64,1,287.4
15525.0,2,3,825.92
13077.0,1,4,729.27
12565.0,289,1,145.92
17220.0,24,14,3198.25
12607.0,60,1,1579.51
17060.0,266,1,234.24
14280.0,197,1,134.04
12498.0,21,3,403.70000000000005
14528.0,37,1,364.21999999999997
13924.0,2,6,1838.8500000000001
13229.0,226,1,160.95
13479.0,201,2,300.95
15179.0,18,5,2206.95
15241.0,67,8,1756.44
18235.0,72,3,1796.48
14089.0,57,1,161.0
14125.0,11,3,2740.43
13097.0,33,10,6010.42
14431.0,303,1,470.36
13460.0,29,2,183.44
